60000	229444
65	78	11
66	64	51
66	65	6000000
66	67	6000000
66	86	65
66	73	167
67	66	6000000
67	68	6000000
67	40	100
68	67	6000000
68	69	6000000
68	59	15
68	62	107
68	78	64
69	83	176
69	68	6000000
69	22	118
69	70	6000000
69	76	153
70	69	6000000
70	71	6000000
70	58	45
70	61	21
70	93	158
71	52	73
71	70	6000000
71	72	6000000
71	319	115
72	71	6000000
72	73	6000000
72	317	4
72	318	77
73	66	167
73	72	6000000
73	74	6000000
73	79	172
75	80	128
75	65	82
75	82	18
75	57	134
75	74	6000000
75	76	6000000
76	69	153
76	198	70
76	88	86
76	75	6000000
76	77	6000000
77	197	119
77	10	198
77	76	6000000
77	78	6000000
78	65	11
78	82	73
78	68	64
78	77	6000000
78	79	6000000
79	80	6000000
79	81	200
79	73	172
79	89	157
79	78	6000000
80	64	157
80	81	6000000
80	86	115
80	87	46
80	75	128
80	79	6000000
81	80	6000000
81	82	6000000
81	61	82
81	93	142
81	79	200
81	95	191
82	81	6000000
82	83	6000000
82	87	8
82	106	59
82	75	18
82	78	73
83	82	6000000
83	84	6000000
83	69	176
83	88	36
83	92	67
84	352	133
84	83	6000000
84	85	6000000
84	9833	44
85	84	6000000
85	853	112
85	86	6000000
85	895	182
86	80	115
86	66	65
86	85	6000000
86	87	6000000
86	89	135
86	94	144
87	80	46
87	82	8
87	99	81
87	86	6000000
87	88	6000000
87	94	69
88	96	130
88	83	36
88	387	34
88	87	6000000
88	89	6000000
88	76	86
89	97	108
89	86	135
89	88	6000000
89	90	6000000
89	79	157
89	95	174
90	400	33
90	1520	130
90	297	197
90	89	6000000
90	1642	78
90	91	6000000
91	295	131
91	297	71
91	345	172
91	90	6000000
91	92	6000000
92	96	2
92	98	133
92	83	67
92	91	6000000
92	93	6000000
93	81	142
93	70	158
93	92	6000000
93	94	6000000
94	97	129
94	86	144
94	87	69
94	108	154
94	93	6000000
94	95	6000000
95	96	6000000
95	81	191
95	101	135
95	102	39
95	89	174
95	94	6000000
96	97	6000000
96	103	64
96	88	130
96	104	92
96	92	2
96	95	6000000
97	96	6000000
97	98	6000000
97	102	97
97	89	108
97	107	58
97	94	129
98	97	6000000
98	99	6000000
98	101	197
98	104	143
98	92	133
99	98	6000000
99	100	6000000
99	3558	171
99	87	81
99	105	16
100	99	6000000
100	101	6000000
100	108	161
100	109	74
101	112	87
101	98	197
101	2339	98
101	100	6000000
101	102	6000000
101	95	135
102	97	97
102	113	64
102	101	6000000
102	103	6000000
102	95	39
102	111	192
103	96	64
103	115	137
103	102	6000000
103	104	6000000
103	124	83
104	96	92
104	98	143
104	115	78
104	103	6000000
104	120	9
104	105	6000000
105	99	16
105	9062	104
105	104	6000000
105	106	6000000
106	82	59
106	105	6000000
106	107	6000000
107	97	58
107	113	168
107	346	178
107	106	6000000
107	108	6000000
108	100	161
108	107	6000000
108	109	6000000
108	94	154
108	110	95
109	100	74
109	118	115
109	108	6000000
109	110	6000000
110	346	70
110	108	95
110	109	6000000
110	111	6000000
111	112	6000000
111	102	192
111	119	23
111	122	170
111	110	6000000
112	113	6000000
112	2339	68
112	101	87
112	111	6000000
113	112	6000000
113	114	6000000
113	102	64
113	121	181
113	107	168
115	128	123
115	114	6000000
115	116	6000000
115	103	137
115	104	78
115	120	84
115	123	87
116	115	6000000
116	133	45
116	117	6000000
116	118	88
117	116	6000000
117	9062	189
117	118	6000000
118	116	88
118	117	6000000
118	119	6000000
118	109	115
119	118	6000000
119	120	6000000
119	125	34
119	111	23
120	115	84
120	2339	198
120	119	6000000
120	104	9
120	121	6000000
121	113	181
121	120	6000000
121	122	6000000
121	126	129
122	121	6000000
122	123	6000000
122	125	154
122	111	170
122	127	107
123	115	87
123	136	57
123	122	6000000
123	124	6000000
124	103	83
124	347	62
124	123	6000000
124	125	6000000
125	128	52
125	129	165
125	119	34
125	122	154
125	124	6000000
125	126	6000000
126	130	13
126	121	129
126	125	6000000
126	127	6000000
127	128	6000000
127	129	29
127	134	164
127	122	107
127	126	6000000
128	129	6000000
128	115	123
128	138	15
128	125	52
128	127	6000000
129	128	6000000
129	130	6000000
129	137	29
129	125	165
129	127	29
130	129	6000000
130	131	6000000
130	134	47
130	126	13
132	131	6000000
132	52	40
132	133	6000000
132	151	73
132	152	115
133	116	45
133	132	6000000
133	134	6000000
134	130	47
134	133	6000000
134	135	6000000
134	137	42
134	142	92
134	127	164
135	8946	136
135	134	6000000
135	136	6000000
135	284	163
136	135	6000000
136	137	6000000
136	123	57
136	347	119
137	129	29
137	145	110
137	134	42
137	136	6000000
137	138	6000000
138	128	15
138	144	66
138	8855	93
138	137	6000000
138	139	6000000
139	2342	38
139	138	6000000
139	140	6000000
139	8862	172
140	8855	171
140	139	6000000
140	141	6000000
141	325	186
141	140	6000000
141	142	6000000
141	143	100
142	145	69
142	134	92
142	141	6000000
142	143	6000000
143	144	6000000
143	145	183
143	141	100
143	142	6000000
144	177	94
144	145	6000000
144	138	66
144	8862	42
144	143	6000000
145	144	6000000
145	146	6000000
145	137	110
145	142	69
145	143	183
146	145	6000000
146	147	6000000
146	148	108
146	149	93
147	146	6000000
147	148	6000000
147	150	180
147	412	171
148	146	108
148	147	6000000
148	324	143
148	149	6000000
148	278	150
149	161	54
149	146	93
149	148	6000000
149	150	6000000
150	147	180
150	149	6000000
150	406	172
150	151	6000000
150	411	132
151	132	73
151	150	6000000
151	152	6000000
151	153	157
151	156	34
152	132	115
152	151	6000000
152	153	6000000
152	154	58
153	8945	63
153	151	157
153	152	6000000
153	154	6000000
154	152	58
154	153	6000000
154	155	6000000
155	166	47
155	154	6000000
155	156	6000000
155	157	123
156	4323	151
156	278	84
156	151	34
156	155	6000000
156	157	6000000
157	162	21
157	170	165
157	155	123
157	156	6000000
157	158	6000000
158	160	98
158	280	74
158	157	6000000
158	159	6000000
159	160	6000000
159	280	80
159	282	125
159	158	6000000
160	161	6000000
160	158	98
160	159	6000000
161	160	6000000
161	162	6000000
161	149	54
161	328	96
161	175	119
162	161	6000000
162	163	6000000
162	157	21
163	162	6000000
163	180	22
163	164	6000000
163	165	114
164	163	6000000
164	180	81
164	165	6000000
164	327	116
165	163	114
165	164	6000000
165	166	6000000
165	171	190
166	165	6000000
166	167	6000000
166	155	47
166	332	75
167	166	6000000
167	168	6000000
167	169	162
167	172	11
168	167	6000000
168	281	56
168	169	6000000
168	286	137
169	167	162
169	168	6000000
169	170	6000000
170	4137	49
170	169	6000000
170	171	6000000
170	157	165
171	165	190
171	170	6000000
171	4139	136
171	172	6000000
172	176	32
172	292	141
172	167	11
172	171	6000000
172	173	6000000
173	176	60
173	172	6000000
173	174	6000000
173	175	5
175	176	6000000
175	161	119
175	178	199
175	173	5
175	174	6000000
176	177	6000000
176	178	173
176	172	32
176	173	60
176	175	6000000
177	144	94
177	176	6000000
177	178	6000000
178	176	173
178	177	6000000
178	179	6000000
178	181	103
178	175	199
179	178	6000000
179	180	6000000
179	184	96
179	185	92
180	163	22
180	179	6000000
180	164	81
180	181	6000000
181	178	103
181	180	6000000
181	182	6000000
181	183	16
183	291	133
183	181	16
183	182	6000000
183	184	6000000
183	185	52
184	179	96
184	183	6000000
184	185	6000000
185	179	92
185	183	52
185	184	6000000
185	186	6000000
186	185	6000000
186	187	6000000
186	188	68
187	336	196
187	186	6000000
187	188	6000000
187	333	139
188	289	139
188	194	153
188	186	68
188	187	6000000
188	189	6000000
189	193	177
189	188	6000000
189	190	6000000
189	191	132
190	5297	74
190	189	6000000
190	5294	169
190	191	6000000
191	192	6000000
191	4454	47
191	4444	54
191	189	132
191	190	6000000
192	193	6000000
192	196	188
192	10687	200
192	191	6000000
193	192	6000000
193	194	6000000
193	189	177
193	9967	118
194	193	6000000
194	195	6000000
194	361	65
194	188	153
195	338	176
195	194	6000000
195	196	6000000
196	192	188
196	10400	123
196	195	6000000
196	197	6000000
197	387	61
197	196	6000000
197	198	6000000
197	77	119
198	197	6000000
198	199	6000000
198	76	70
198	10925	44
199	198	6000000
199	200	6000000
199	205	115
199	206	50
200	373	114
200	199	6000000
200	376	154
200	361	176
200	201	6000000
201	213	115
201	200	6000000
201	202	6000000
201	203	67
201	204	43
202	208	74
202	201	6000000
202	203	6000000
202	383	115
203	201	67
203	202	6000000
203	204	6000000
203	383	113
204	210	176
204	212	52
204	201	43
204	203	6000000
204	205	6000000
205	199	115
205	204	6000000
205	206	6000000
206	210	158
206	199	50
206	205	6000000
206	207	6000000
207	208	6000000
207	1203	184
207	376	4
207	206	6000000
208	209	6000000
208	213	40
208	214	88
208	202	74
208	207	6000000
209	288	10
209	208	6000000
209	290	136
209	210	6000000
209	287	187
210	209	6000000
210	211	6000000
210	215	22
210	204	176
210	206	158
211	210	6000000
211	1203	94
211	212	6000000
211	220	199
211	223	27
212	211	6000000
212	213	6000000
212	215	34
212	204	52
212	221	199
213	208	40
213	212	6000000
213	214	6000000
213	201	115
213	222	34
214	208	88
214	213	6000000
214	215	6000000
214	299	103
214	222	122
215	210	22
215	226	120
215	212	34
215	214	6000000
215	216	6000000
215	223	119
216	225	143
216	227	7
216	215	6000000
216	217	6000000
216	10893	161
217	224	173
217	216	6000000
217	218	6000000
217	219	76
218	224	103
218	230	69
218	217	6000000
218	219	6000000
218	220	57
219	360	52
219	217	76
219	218	6000000
219	220	6000000
220	211	199
220	231	155
220	360	82
220	218	57
220	219	6000000
220	221	6000000
221	226	80
221	243	13
221	212	199
221	220	6000000
221	222	6000000
222	213	34
222	214	122
222	221	6000000
222	223	6000000
223	224	6000000
223	211	27
223	229	122
223	215	119
223	231	85
223	222	6000000
224	225	6000000
224	227	54
224	217	173
224	218	103
224	234	94
224	223	6000000
225	224	6000000
225	226	6000000
225	228	145
225	216	143
225	233	156
226	225	6000000
226	227	6000000
226	229	182
226	215	120
226	221	80
226	350	83
227	224	54
227	226	6000000
227	228	6000000
227	216	7
227	233	73
227	236	180
228	225	145
228	227	6000000
228	229	6000000
228	232	196
228	235	148
229	226	182
229	228	6000000
229	230	6000000
229	238	154
229	223	122
230	229	6000000
230	231	6000000
230	218	69
230	234	70
230	237	13
231	230	6000000
231	232	6000000
231	220	155
231	238	194
231	223	85
232	228	196
232	1380	45
232	231	6000000
232	233	6000000
232	1355	164
233	240	37
233	225	156
233	227	73
233	232	6000000
233	234	6000000
233	235	173
234	224	94
234	230	70
234	233	6000000
234	235	6000000
234	236	181
234	239	28
235	228	148
235	244	176
235	233	173
235	234	6000000
235	236	6000000
236	240	96
236	227	180
236	234	181
236	235	6000000
236	237	6000000
237	230	13
237	343	159
237	236	6000000
237	238	6000000
237	239	156
238	229	154
238	231	194
238	237	6000000
238	239	6000000
239	240	6000000
239	245	31
239	264	15
239	234	28
239	237	156
239	238	6000000
240	241	6000000
240	244	13
240	245	107
240	233	37
240	236	96
240	239	6000000
241	240	6000000
241	242	6000000
241	243	165
241	296	108
242	241	6000000
242	243	6000000
242	356	179
242	350	104
243	241	165
243	242	6000000
243	244	6000000
243	299	65
243	221	13
243	350	127
244	240	13
244	243	6000000
244	357	88
244	245	6000000
244	246	200
244	235	176
245	240	107
245	244	6000000
245	246	6000000
245	239	31
246	244	200
246	245	6000000
246	359	153
246	247	6000000
247	259	144
247	405	145
247	246	6000000
247	248	6000000
247	249	176
248	357	52
248	358	77
248	247	6000000
248	249	6000000
249	247	176
249	248	6000000
249	250	6000000
249	251	120
250	4211	51
250	405	142
250	263	147
250	249	6000000
250	251	6000000
251	258	112
251	263	169
251	249	120
251	250	6000000
251	252	6000000
252	256	3
252	251	6000000
252	253	6000000
252	254	199
253	294	197
253	10841	122
253	252	6000000
253	254	6000000
254	10755	113
254	10757	91
254	252	199
254	253	6000000
254	255	6000000
255	256	6000000
255	257	158
255	260	94
255	254	6000000
256	257	6000000
256	293	14
256	341	151
256	252	3
256	255	6000000
257	256	6000000
257	10721	133
257	258	6000000
257	297	103
257	255	158
258	257	6000000
258	259	6000000
258	265	40
258	251	112
259	258	6000000
259	260	6000000
259	247	144
259	1371	172
260	259	6000000
260	340	28
260	261	6000000
260	255	94
261	260	6000000
261	262	6000000
261	344	167
263	4245	93
263	262	6000000
263	264	6000000
263	250	147
263	251	169
264	4374	49
264	263	6000000
264	265	6000000
264	397	81
264	239	15
265	258	40
265	264	6000000
265	266	6000000
265	1371	108
266	18	10
266	265	6000000
266	267	6000000
266	303	111
267	321	40
267	306	93
267	266	6000000
267	268	6000000
267	269	90
268	321	180
268	1410	38
268	267	6000000
268	269	6000000
269	321	98
269	1400	70
269	267	90
269	268	6000000
269	270	6000000
270	272	145
270	1666	2
270	404	85
270	269	6000000
270	271	6000000
271	272	6000000
271	595	141
271	10476	156
271	270	6000000
272	273	6000000
272	595	53
272	10109	145
272	270	145
272	271	6000000
273	3872	63
273	272	6000000
273	274	6000000
273	4	17
273	3861	19
273	3862	140
274	273	6000000
274	275	6000000
274	4	73
274	309	175
274	3862	40
275	274	6000000
275	276	6000000
275	284	116
275	45	144
276	275	6000000
276	277	6000000
276	313	156
277	48	163
277	276	6000000
277	53	50
277	326	140
277	278	6000000
278	148	150
278	53	90
278	277	6000000
278	279	6000000
278	156	84
279	53	13
279	278	6000000
279	280	6000000
279	42	88
279	45	166
280	279	6000000
280	281	6000000
280	158	74
280	159	80
281	168	56
281	280	6000000
281	282	6000000
282	281	6000000
282	283	6000000
282	159	125
283	282	6000000
283	284	6000000
283	285	182
284	275	116
284	406	4
284	135	163
284	283	6000000
284	285	6000000
285	406	171
285	283	182
285	284	6000000
285	286	6000000
286	292	184
286	168	137
286	285	6000000
286	287	6000000
287	288	6000000
287	209	187
287	290	41
287	372	198
287	286	6000000
288	209	10
288	289	6000000
288	298	81
288	302	34
288	287	6000000
289	288	6000000
289	290	6000000
289	291	5
289	362	128
289	188	139
290	209	136
290	289	6000000
290	291	6000000
290	373	108
290	375	159
290	287	41
291	289	5
291	290	6000000
291	292	6000000
291	183	133
292	291	6000000
292	293	6000000
292	172	141
292	286	184
293	256	14
293	10721	99
293	292	6000000
293	294	6000000
293	297	132
294	293	6000000
294	295	6000000
294	10841	91
294	253	197
295	294	6000000
295	296	6000000
295	298	16
295	91	131
295	382	150
296	384	166
296	241	108
296	295	6000000
296	297	6000000
297	257	103
297	293	132
297	296	6000000
297	90	197
297	298	6000000
297	91	71
298	288	81
298	803	33
298	295	16
298	297	6000000
298	299	6000000
299	243	65
299	214	103
299	298	6000000
299	300	6000000
300	368	29
300	370	54
300	299	6000000
300	301	6000000
300	302	115
301	401	61
301	1075	152
301	300	6000000
301	302	6000000
302	288	34
302	401	85
302	371	67
302	300	115
302	301	6000000
302	303	6000000
303	304	6000000
303	39	53
303	24	177
303	266	111
303	302	6000000
304	7600	149
304	305	6000000
304	4027	68
304	303	6000000
305	304	6000000
305	306	6000000
305	6	61
306	305	6000000
306	307	6000000
306	10470	9
306	1401	74
306	267	93
307	4114	199
307	306	6000000
307	4579	23
307	308	6000000
307	4479	168
308	307	6000000
308	309	6000000
308	10614	114
309	274	175
309	3	22
309	308	6000000
309	6	178
309	310	6000000
310	309	6000000
310	6	11
310	311	6000000
310	15	121
311	10464	124
311	310	6000000
311	312	6000000
312	20	166
312	311	6000000
312	313	6000000
312	26	119
312	15	148
313	36	50
313	276	156
313	37	17
313	312	6000000
313	314	6000000
314	313	6000000
314	315	6000000
314	316	170
314	29	56
316	314	170
316	315	6000000
316	317	6000000
317	39	140
317	4055	111
317	72	4
317	4041	4
317	316	6000000
317	318	6000000
318	72	77
318	317	6000000
318	319	6000000
319	320	6000000
319	4052	26
319	71	115
319	318	6000000
321	320	6000000
321	322	6000000
321	267	40
321	268	180
321	269	98
322	321	6000000
322	323	6000000
322	324	195
322	412	199
324	322	195
324	323	6000000
324	148	143
324	325	6000000
325	324	6000000
325	326	6000000
325	8951	152
325	141	186
326	277	140
326	325	6000000
326	327	6000000
327	164	116
327	326	6000000
327	328	6000000
327	329	188
327	4477	172
328	161	96
328	8933	30
328	327	6000000
328	329	6000000
328	4478	174
329	4144	119
329	327	188
329	328	6000000
329	330	6000000
331	8775	178
331	330	6000000
331	332	6000000
332	166	75
332	331	6000000
332	333	6000000
333	187	139
333	332	6000000
333	334	6000000
333	335	158
334	4149	54
334	4139	92
334	333	6000000
334	335	6000000
335	336	6000000
335	333	158
335	334	6000000
336	337	6000000
336	187	196
336	335	6000000
337	336	6000000
337	338	6000000
337	339	134
337	377	56
338	337	6000000
338	195	176
338	339	6000000
338	9407	167
339	337	134
339	338	6000000
339	340	6000000
340	339	6000000
340	260	28
340	341	6000000
340	348	138
341	256	151
341	416	199
341	340	6000000
341	342	6000000
343	342	6000000
343	344	6000000
343	237	159
344	261	167
344	343	6000000
344	345	6000000
345	403	94
345	344	6000000
345	346	6000000
345	91	172
345	382	62
346	345	6000000
346	107	178
346	347	6000000
346	110	70
347	136	119
347	346	6000000
347	124	62
347	348	6000000
348	416	109
348	340	138
348	347	6000000
348	349	6000000
350	226	83
350	242	104
350	243	127
350	349	6000000
350	351	6000000
352	353	6000000
352	84	133
352	351	6000000
353	352	6000000
353	354	6000000
353	355	100
353	7831	180
354	353	6000000
354	355	6000000
354	508	44
354	509	137
355	353	100
355	354	6000000
355	356	6000000
356	242	179
356	355	6000000
356	357	6000000
357	244	88
357	356	6000000
357	358	6000000
357	359	161
357	248	52
358	357	6000000
358	359	6000000
358	248	77
359	357	161
359	246	153
359	358	6000000
359	360	6000000
360	1203	164
360	359	6000000
360	361	6000000
360	219	52
360	220	82
361	194	65
361	200	176
361	360	6000000
361	377	95
361	362	6000000
362	289	128
362	361	6000000
362	363	6000000
362	367	67
363	4116	154
363	362	6000000
363	364	6000000
363	991	196
364	1009	122
364	1001	198
364	363	6000000
364	8892	199
364	365	6000000
365	9332	68
365	10361	135
365	364	6000000
365	5117	99
365	366	6000000
366	4177	199
366	4109	102
366	365	6000000
366	367	6000000
367	368	6000000
367	374	122
367	362	67
367	366	6000000
368	369	6000000
368	370	67
368	300	29
368	367	6000000
369	368	6000000
369	370	6000000
369	419	115
369	486	188
370	368	67
370	369	6000000
370	371	6000000
370	300	54
371	370	6000000
371	372	6000000
371	302	67
372	371	6000000
372	373	6000000
372	287	198
373	290	108
373	372	6000000
373	374	6000000
373	375	97
373	200	114
374	373	6000000
374	375	6000000
374	367	122
375	290	159
375	373	97
375	374	6000000
375	376	6000000
376	391	5
376	375	6000000
376	200	154
376	377	6000000
376	207	4
377	337	56
377	391	171
377	376	6000000
377	361	95
377	378	6000000
378	4499	109
378	10425	111
378	377	6000000
378	379	6000000
380	1539	138
380	4585	199
380	379	6000000
380	381	6000000
380	1534	169
380	1550	195
381	1364	3
381	380	6000000
381	10141	18
381	1550	53
381	382	6000000
382	802	68
382	295	150
382	345	62
382	381	6000000
382	383	6000000
383	384	6000000
383	202	115
383	203	113
383	382	6000000
384	385	6000000
384	296	166
384	383	6000000
385	384	6000000
385	386	6000000
385	390	175
385	392	14
386	385	6000000
386	387	6000000
386	630	167
386	631	99
386	410	75
387	386	6000000
387	388	6000000
387	197	61
387	88	34
388	387	6000000
388	4	67
388	4005	40
388	389	6000000
388	4006	27
389	3872	12
389	3939	195
389	388	6000000
389	390	6000000
390	385	175
390	2161	162
390	389	6000000
390	391	6000000
390	392	182
390	410	5
391	405	177
391	390	6000000
391	376	5
391	392	6000000
391	377	171
392	385	14
392	390	182
392	391	6000000
392	393	6000000
392	1327	47
393	1488	104
393	1699	17
393	1095	28
393	392	6000000
393	394	6000000
394	1488	96
394	393	6000000
394	395	6000000
394	1469	5
394	398	15
395	6485	14
395	6489	12
395	394	6000000
395	396	6000000
396	6484	90
396	395	6000000
396	6700	150
396	397	6000000
397	400	61
397	420	108
397	264	81
397	396	6000000
397	398	6000000
398	394	15
398	10346	115
398	1468	40
398	397	6000000
398	399	6000000
399	1472	162
399	400	6000000
399	10810	179
399	1467	66
399	398	6000000
400	401	6000000
400	90	33
400	1642	171
400	397	61
400	399	6000000
401	400	6000000
401	402	6000000
401	825	179
401	301	61
401	302	85
402	401	6000000
402	803	52
402	403	6000000
402	825	134
403	402	6000000
403	404	6000000
403	345	94
403	825	119
403	841	131
403	1020	9
404	403	6000000
404	405	6000000
404	1398	164
404	407	107
404	425	126
404	270	85
405	404	6000000
405	406	6000000
405	247	145
405	391	177
405	250	142
406	405	6000000
406	150	172
406	407	6000000
406	284	4
406	285	171
407	404	107
407	406	6000000
407	408	6000000
407	425	27
408	407	6000000
408	409	6000000
408	1386	81
409	1667	91
409	1592	50
409	408	6000000
409	410	6000000
410	386	75
410	2164	17
410	390	5
410	1769	33
410	409	6000000
410	411	6000000
411	8946	56
411	8949	182
411	150	132
411	410	6000000
411	412	6000000
412	322	199
412	147	171
412	411	6000000
412	413	6000000
412	10926	88
413	418	137
413	489	190
413	412	6000000
413	414	6000000
414	489	72
414	490	190
414	491	136
414	413	6000000
414	415	6000000
415	416	6000000
415	421	35
415	422	94
415	414	6000000
416	417	6000000
416	341	199
416	488	104
416	348	109
416	415	6000000
417	416	6000000
417	418	6000000
417	419	67
417	505	197
418	417	6000000
418	419	6000000
418	10837	70
418	413	137
419	369	115
419	417	67
419	418	6000000
419	420	6000000
419	486	125
419	487	46
420	419	6000000
420	421	6000000
420	524	118
420	397	108
421	420	6000000
421	422	6000000
421	504	40
421	415	35
422	421	6000000
422	423	6000000
422	426	139
422	415	94
423	422	6000000
423	424	6000000
423	428	99
423	430	47
424	423	6000000
424	488	42
424	425	6000000
424	430	101
424	494	171
425	404	126
425	1396	174
425	407	27
425	424	6000000
425	426	6000000
426	422	139
426	425	6000000
426	427	6000000
427	432	84
427	426	6000000
427	428	6000000
428	496	160
428	423	99
428	488	107
428	427	6000000
428	429	6000000
429	434	195
429	428	6000000
429	430	6000000
429	431	73
430	434	104
430	423	47
430	424	101
430	429	6000000
430	431	6000000
431	432	6000000
431	10838	177
431	443	174
431	429	73
431	430	6000000
432	433	6000000
432	515	185
432	456	160
432	427	84
432	431	6000000
433	432	6000000
433	434	6000000
433	10725	14
433	443	152
433	492	184
434	433	6000000
434	435	6000000
434	443	117
434	429	195
434	430	104
435	434	6000000
435	436	6000000
435	437	44
435	438	57
436	529	117
436	435	6000000
436	437	6000000
436	527	3
437	435	44
437	436	6000000
437	438	6000000
438	435	57
438	437	6000000
438	439	6000000
438	536	143
438	600	1
439	452	24
439	438	6000000
439	440	6000000
439	508	16
440	515	126
440	439	6000000
440	601	19
440	441	6000000
441	4582	87
441	440	6000000
441	442	6000000
441	445	166
443	433	152
443	434	117
443	442	6000000
443	492	135
443	444	6000000
443	431	174
444	10283	188
444	443	6000000
444	445	6000000
444	446	13
445	10263	64
445	441	166
445	444	6000000
445	446	6000000
446	444	13
446	445	6000000
446	447	6000000
447	448	6000000
447	446	6000000
447	3791	38
448	449	6000000
448	3862	135
448	4285	75
448	447	6000000
449	448	6000000
449	450	6000000
449	485	194
449	4587	81
450	449	6000000
450	451	6000000
450	6792	116
450	6748	9
452	451	6000000
452	516	46
452	453	6000000
452	439	24
453	452	6000000
453	454	6000000
453	8265	50
454	498	72
454	453	6000000
454	455	6000000
454	7530	2
455	454	6000000
455	456	6000000
455	457	145
455	462	160
456	432	160
456	496	120
456	455	6000000
456	457	6000000
457	455	145
457	456	6000000
457	521	8
457	458	6000000
458	520	145
458	457	6000000
458	459	6000000
458	461	115
459	458	6000000
459	460	6000000
459	461	86
460	521	53
460	459	6000000
460	461	6000000
461	458	115
461	459	86
461	460	6000000
461	462	6000000
462	455	160
462	522	129
462	587	146
462	588	60
462	461	6000000
462	463	6000000
463	464	6000000
463	467	37
463	580	99
463	462	6000000
464	465	6000000
464	538	99
464	539	185
464	463	6000000
465	464	6000000
465	466	6000000
465	8788	145
465	7912	132
467	466	6000000
467	468	6000000
467	463	37
468	7936	175
468	467	6000000
468	469	6000000
468	470	20
469	579	62
469	580	36
469	468	6000000
469	470	6000000
470	468	20
470	469	6000000
470	471	6000000
471	470	6000000
471	472	6000000
471	475	52
472	471	6000000
472	473	6000000
472	573	135
473	472	6000000
473	474	6000000
473	2491	187
473	3499	126
473	1580	29
474	473	6000000
474	2491	25
474	475	6000000
474	3500	160
475	484	33
475	471	52
475	474	6000000
475	476	6000000
475	575	179
476	497	96
476	4645	200
476	475	6000000
476	477	6000000
477	530	144
