1000	3540
68	62	85
68	78	51
69	83	123
69	68	100000
69	22	188
69	70	100000
69	76	80
70	69	100000
70	71	100000
70	58	44
70	61	160
70	93	199
71	52	189
71	70	100000
71	72	100000
71	319	25
72	71	100000
72	73	100000
72	317	90
72	318	162
73	66	75
73	72	100000
73	74	100000
73	79	135
75	80	99
75	65	45
75	82	45
75	57	51
75	74	100000
75	76	100000
76	69	80
76	198	12
76	88	120
76	75	100000
76	77	100000
77	197	41
77	10	143
77	76	100000
77	78	100000
78	65	7
78	82	20
78	68	51
78	77	100000
78	79	100000
79	80	100000
79	81	109
79	73	135
79	89	134
79	78	100000
80	64	157
80	81	100000
80	86	162
80	87	9
80	75	99
80	79	100000
81	80	100000
81	82	100000
81	61	153
81	93	165
81	79	109
81	95	87
82	81	100000
82	83	100000
82	87	135
82	106	100
82	75	45
82	78	20
83	82	100000
83	84	100000
83	69	123
83	88	114
83	92	130
84	352	194
84	83	100000
84	85	100000
85	84	100000
85	853	2
85	86	100000
85	895	99
86	80	162
86	66	26
86	85	100000
86	87	100000
86	89	144
86	94	72
87	80	9
87	82	135
87	99	33
87	86	100000
87	88	100000
87	94	64
88	96	176
88	83	114
88	387	20
88	87	100000
88	89	100000
88	76	120
89	97	194
89	86	144
89	88	100000
89	90	100000
89	79	134
89	95	162
90	400	58
90	297	62
90	89	100000
90	91	100000
91	295	86
91	297	8
91	345	102
91	90	100000
91	92	100000
92	96	185
92	98	10
92	83	130
92	91	100000
92	93	100000
93	81	165
93	70	199
93	92	100000
93	94	100000
94	97	102
94	86	72
94	87	64
94	108	78
94	93	100000
94	95	100000
95	96	100000
95	81	87
95	101	19
95	102	123
95	89	162
95	94	100000
96	97	100000
96	103	97
96	88	176
96	104	164
96	92	185
96	95	100000
97	96	100000
97	98	100000
97	102	53
97	89	194
97	107	134
97	94	102
98	97	100000
98	99	100000
98	101	177
98	104	37
98	92	10
99	98	100000
99	100	100000
99	87	33
99	105	14
100	99	100000
100	101	100000
100	108	150
100	109	94
101	112	24
101	98	177
101	100	100000
101	102	100000
101	95	19
102	97	53
102	113	9
102	101	100000
102	103	100000
102	95	123
102	111	125
103	96	97
103	115	100
103	102	100000
103	104	100000
103	124	81
104	96	164
104	98	37
104	115	149
104	103	100000
104	120	85
104	105	100000
105	99	14
105	104	100000
105	106	100000
106	82	100
106	105	100000
106	107	100000
107	97	134
107	113	12
107	346	158
107	106	100000
107	108	100000
108	100	150
108	107	100000
108	109	100000
108	94	78
108	110	45
109	100	94
109	118	174
109	108	100000
109	110	100000
110	346	40
110	108	45
110	109	100000
110	111	100000
111	112	100000
111	102	125
111	119	155
111	122	1
111	110	100000
112	113	100000
112	101	24
112	111	100000
113	112	100000
113	114	100000
113	102	9
113	121	93
113	107	12
115	128	137
115	114	100000
115	116	100000
115	103	100
115	104	149
115	120	74
115	123	104
116	115	100000
116	133	173
116	117	100000
116	118	126
118	116	126
118	117	100000
118	119	100000
118	109	174
119	118	100000
119	120	100000
119	125	53
119	111	155
120	115	74
120	119	100000
120	104	85
120	121	100000
121	113	93
121	120	100000
121	122	100000
121	126	195
122	121	100000
122	123	100000
122	125	94
122	111	1
122	127	96
123	115	104
123	136	147
123	122	100000
123	124	100000
124	103	81
124	347	137
124	123	100000
124	125	100000
125	128	118
125	129	174
125	119	53
125	122	94
125	124	100000
125	126	100000
126	130	51
126	121	195
126	125	100000
126	127	100000
127	128	100000
127	129	126
127	134	90
127	122	96
127	126	100000
128	129	100000
128	115	137
128	138	124
128	125	118
128	127	100000
129	128	100000
129	130	100000
129	137	125
129	125	174
129	127	126
130	129	100000
130	131	100000
130	134	150
130	126	51
132	131	100000
132	52	41
132	133	100000
132	151	139
132	152	174
133	116	173
133	132	100000
133	134	100000
134	130	150
134	133	100000
134	135	100000
134	137	23
134	142	96
134	127	90
135	134	100000
135	136	100000
135	284	15
136	135	100000
136	137	100000
136	123	147
136	347	84
137	129	125
137	145	35
137	134	23
137	136	100000
137	138	100000
138	128	124
138	144	123
138	137	100000
138	139	100000
141	325	60
141	140	100000
141	142	100000
141	143	168
142	145	170
142	134	96
142	141	100000
142	143	100000
143	144	100000
143	145	199
143	141	168
143	142	100000
144	177	58
144	145	100000
144	138	123
144	143	100000
145	144	100000
145	146	100000
145	137	35
145	142	170
145	143	199
146	145	100000
146	147	100000
146	148	104
146	149	43
147	146	100000
147	148	100000
147	150	142
147	412	78
148	146	104
148	147	100000
148	324	156
148	149	100000
148	278	165
149	161	100
149	146	43
149	148	100000
149	150	100000
150	147	142
150	149	100000
150	406	58
150	151	100000
150	411	89
151	132	139
151	150	100000
151	152	100000
151	153	80
151	156	141
152	132	174
152	151	100000
152	153	100000
152	154	192
153	151	80
153	152	100000
153	154	100000
154	152	192
154	153	100000
154	155	100000
155	166	148
155	154	100000
155	156	100000
155	157	130
156	278	156
156	151	141
156	155	100000
156	157	100000
157	162	22
157	170	47
157	155	130
157	156	100000
157	158	100000
158	160	101
158	280	110
158	157	100000
158	159	100000
159	160	100000
159	280	38
159	282	114
159	158	100000
160	161	100000
160	158	101
160	159	100000
161	160	100000
161	162	100000
161	149	100
161	328	152
161	175	126
162	161	100000
162	163	100000
162	157	22
163	162	100000
163	180	74
163	164	100000
163	165	20
164	163	100000
164	180	93
164	165	100000
164	327	40
165	163	20
165	164	100000
165	166	100000
165	171	81
166	165	100000
166	167	100000
166	155	148
166	332	46
167	166	100000
167	168	100000
167	169	73
167	172	197
168	167	100000
168	281	171
168	169	100000
168	286	33
169	167	73
169	168	100000
169	170	100000
170	169	100000
170	171	100000
170	157	47
171	165	81
171	170	100000
171	172	100000
172	176	187
172	292	173
172	167	197
172	171	100000
172	173	100000
173	176	114
173	172	100000
173	174	100000
173	175	177
175	176	100000
175	161	126
175	178	132
175	173	177
175	174	100000
176	177	100000
176	178	101
176	172	187
176	173	114
176	175	100000
177	144	58
177	176	100000
177	178	100000
178	176	101
178	177	100000
178	179	100000
178	181	2
178	175	132
179	178	100000
179	180	100000
179	184	167
179	185	95
180	163	74
180	179	100000
180	164	93
180	181	100000
181	178	2
181	180	100000
181	182	100000
181	183	140
183	291	113
183	181	140
183	182	100000
183	184	100000
183	185	78
184	179	167
184	183	100000
184	185	100000
185	179	95
185	183	78
185	184	100000
185	186	100000
186	185	100000
186	187	100000
186	188	106
187	336	132
187	186	100000
187	188	100000
187	333	113
188	289	65
188	194	130
188	186	106
188	187	100000
188	189	100000
189	193	30
189	188	100000
189	190	100000
189	191	108
191	192	100000
191	189	108
191	190	100000
192	193	100000
192	196	174
192	191	100000
193	192	100000
193	194	100000
193	189	30
194	193	100000
194	195	100000
194	361	45
194	188	130
195	338	145
195	194	100000
195	196	100000
196	192	174
196	195	100000
196	197	100000
197	387	155
197	196	100000
197	198	100000
197	77	41
198	197	100000
198	199	100000
198	76	12
199	198	100000
199	200	100000
199	205	69
199	206	128
200	373	88
200	199	100000
200	376	5
200	361	111
200	201	100000
201	213	116
201	200	100000
201	202	100000
201	203	44
201	204	19
202	208	11
202	201	100000
202	203	100000
202	383	27
203	201	44
203	202	100000
203	204	100000
203	383	191
204	210	123
204	212	194
204	201	19
204	203	100000
204	205	100000
205	199	69
205	204	100000
205	206	100000
206	210	173
206	199	128
206	205	100000
206	207	100000
207	208	100000
207	376	134
207	206	100000
208	209	100000
208	213	48
208	214	148
208	202	11
208	207	100000
209	288	126
209	208	100000
209	290	88
209	210	100000
209	287	91
210	209	100000
210	211	100000
210	215	44
210	204	123
210	206	173
211	210	100000
211	212	100000
211	220	69
211	223	164
212	211	100000
212	213	100000
212	215	171
212	204	194
212	221	164
213	208	48
213	212	100000
213	214	100000
213	201	116
213	222	79
214	208	148
214	213	100000
214	215	100000
214	299	50
214	222	162
215	210	44
215	226	197
215	212	171
215	214	100000
215	216	100000
215	223	11
216	225	114
216	227	82
216	215	100000
216	217	100000
217	224	28
217	216	100000
217	218	100000
217	219	142
218	224	32
218	230	78
218	217	100000
218	219	100000
218	220	78
219	360	91
219	217	142
219	218	100000
219	220	100000
220	211	69
220	231	61
220	360	191
220	218	78
220	219	100000
220	221	100000
221	226	138
221	243	34
221	212	164
221	220	100000
221	222	100000
222	213	79
222	214	162
222	221	100000
222	223	100000
223	224	100000
223	211	164
223	229	85
223	215	11
223	231	61
223	222	100000
224	225	100000
224	227	182
224	217	28
224	218	32
224	234	181
224	223	100000
225	224	100000
225	226	100000
225	228	87
225	216	114
225	233	160
226	225	100000
226	227	100000
226	229	29
226	215	197
226	221	138
226	350	30
227	224	182
227	226	100000
227	228	100000
227	216	82
227	233	12
227	236	162
228	225	87
228	227	100000
228	229	100000
228	232	196
228	235	35
229	226	29
229	228	100000
229	230	100000
229	238	43
229	223	85
230	229	100000
230	231	100000
230	218	78
230	234	77
230	237	184
231	230	100000
231	232	100000
231	220	61
231	238	137
231	223	61
232	228	196
232	231	100000
232	233	100000
233	240	113
233	225	160
233	227	12
233	232	100000
233	234	100000
233	235	27
234	224	181
234	230	77
234	233	100000
234	235	100000
234	236	195
234	239	77
235	228	35
235	244	55
235	233	27
235	234	100000
235	236	100000
236	240	154
236	227	162
236	234	195
236	235	100000
236	237	100000
237	230	184
237	343	127
237	236	100000
237	238	100000
237	239	86
238	229	43
238	231	137
238	237	100000
238	239	100000
239	240	100000
239	245	122
239	264	26
239	234	77
239	237	86
239	238	100000
240	241	100000
240	244	137
240	245	24
240	233	113
240	236	154
240	239	100000
241	240	100000
241	242	100000
241	243	70
241	296	126
242	241	100000
242	243	100000
242	356	29
242	350	85
243	241	70
243	242	100000
243	244	100000
243	299	65
243	221	34
243	350	107
244	240	137
244	243	100000
244	357	98
244	245	100000
244	246	131
244	235	55
245	240	24
245	244	100000
245	246	100000
245	239	122
246	244	131
246	245	100000
246	359	31
246	247	100000
247	259	117
247	405	105
247	246	100000
247	248	100000
247	249	151
248	357	49
248	358	2
248	247	100000
248	249	100000
249	247	151
249	248	100000
249	250	100000
249	251	173
250	405	80
250	263	86
250	249	100000
250	251	100000
251	258	57
251	263	147
251	249	173
251	250	100000
251	252	100000
252	256	94
252	251	100000
252	253	100000
252	254	15
253	294	72
253	252	100000
253	254	100000
254	252	15
254	253	100000
254	255	100000
255	256	100000
255	257	180
255	260	29
255	254	100000
256	257	100000
256	293	110
256	341	133
256	252	94
256	255	100000
257	256	100000
257	258	100000
257	297	164
257	255	180
258	257	100000
258	259	100000
258	265	57
258	251	57
259	258	100000
259	260	100000
259	247	117
260	259	100000
260	340	155
260	261	100000
260	255	29
261	260	100000
261	262	100000
261	344	100
263	262	100000
263	264	100000
263	250	86
263	251	147
264	263	100000
264	265	100000
264	397	189
264	239	26
265	258	57
265	264	100000
265	266	100000
266	18	74
266	265	100000
266	267	100000
266	303	132
267	321	57
267	306	23
267	266	100000
267	268	100000
267	269	155
268	321	169
268	267	100000
268	269	100000
269	321	138
269	267	155
269	268	100000
269	270	100000
270	272	22
270	404	128
270	269	100000
270	271	100000
271	272	100000
271	595	141
271	270	100000
272	273	100000
272	595	106
272	270	22
272	271	100000
273	272	100000
273	274	100000
273	4	82
274	273	100000
274	275	100000
274	4	116
274	309	123
275	274	100000
275	276	100000
275	284	124
275	45	71
276	275	100000
276	277	100000
276	313	146
277	48	50
277	276	100000
277	53	81
277	326	138
277	278	100000
278	148	165
278	53	109
278	277	100000
278	279	100000
278	156	156
279	53	100
279	278	100000
279	280	100000
279	42	172
279	45	112
280	279	100000
280	281	100000
280	158	110
280	159	38
281	168	171
281	280	100000
281	282	100000
282	281	100000
282	283	100000
282	159	114
283	282	100000
283	284	100000
283	285	11
284	275	124
284	406	164
284	135	15
284	283	100000
284	285	100000
285	406	109
285	283	11
285	284	100000
285	286	100000
286	292	30
286	168	33
286	285	100000
286	287	100000
287	288	100000
287	209	91
287	290	18
287	372	29
287	286	100000
288	209	126
288	289	100000
288	298	78
288	302	108
288	287	100000
289	288	100000
289	290	100000
289	291	3
289	362	40
289	188	65
290	209	88
290	289	100000
290	291	100000
290	373	97
290	375	50
290	287	18
291	289	3
291	290	100000
291	292	100000
291	183	113
292	291	100000
292	293	100000
292	172	173
292	286	30
293	256	110
293	292	100000
293	294	100000
293	297	84
294	293	100000
294	295	100000
294	253	72
295	294	100000
295	296	100000
295	298	91
295	91	86
295	382	136
296	384	194
296	241	126
296	295	100000
296	297	100000
297	257	164
297	293	84
297	296	100000
297	90	62
297	298	100000
297	91	8
298	288	78
298	803	175
298	295	91
298	297	100000
298	299	100000
299	243	65
299	214	50
299	298	100000
299	300	100000
300	368	146
300	370	14
300	299	100000
300	301	100000
300	302	98
301	401	188
301	300	100000
301	302	100000
302	288	108
302	401	52
302	371	144
302	300	98
302	301	100000
302	303	100000
303	304	100000
303	39	98
303	24	36
303	266	132
303	302	100000
305	304	100000
305	306	100000
305	6	174
306	305	100000
306	307	100000
306	267	23
309	274	123
309	3	117
309	308	100000
309	6	82
309	310	100000
310	309	100000
310	6	4
310	311	100000
310	15	159
312	20	51
312	311	100000
312	313	100000
312	26	15
312	15	164
313	36	112
313	276	146
313	37	97
313	312	100000
313	314	100000
314	313	100000
314	315	100000
314	316	38
314	29	78
316	314	38
316	315	100000
316	317	100000
317	39	140
317	72	90
317	316	100000
317	318	100000
318	72	162
318	317	100000
318	319	100000
319	320	100000
319	71	25
319	318	100000
321	320	100000
321	322	100000
321	267	57
321	268	169
321	269	138
322	321	100000
322	323	100000
322	324	159
322	412	198
324	322	159
324	323	100000
324	148	156
324	325	100000
325	324	100000
325	326	100000
325	141	60
326	277	138
326	325	100000
326	327	100000
327	164	40
327	326	100000
327	328	100000
327	329	187
328	161	152
328	327	100000
328	329	100000
329	327	187
329	328	100000
329	330	100000
332	166	46
332	331	100000
332	333	100000
333	187	113
333	332	100000
333	334	100000
333	335	53
335	336	100000
335	333	53
335	334	100000
336	337	100000
336	187	132
336	335	100000
337	336	100000
337	338	100000
337	339	79
337	377	103
338	337	100000
338	195	145
338	339	100000
339	337	79
339	338	100000
339	340	100000
340	339	100000
340	260	155
340	341	100000
340	348	48
341	256	133
341	416	157
341	340	100000
341	342	100000
343	342	100000
343	344	100000
343	237	127
344	261	100
344	343	100000
344	345	100000
345	403	24
345	344	100000
345	346	100000
345	91	102
345	382	34
346	345	100000
346	107	158
346	347	100000
346	110	40
347	136	84
347	346	100000
347	124	137
347	348	100000
348	416	82
348	340	48
348	347	100000
348	349	100000
350	226	30
350	242	85
350	243	107
350	349	100000
350	351	100000
352	353	100000
352	84	194
352	351	100000
353	352	100000
353	354	100000
353	355	181
354	353	100000
354	355	100000
354	508	121
354	509	183
355	353	181
355	354	100000
355	356	100000
356	242	29
356	355	100000
356	357	100000
357	244	98
357	356	100000
357	358	100000
357	359	130
357	248	49
358	357	100000
358	359	100000
358	248	2
359	357	130
359	246	31
359	358	100000
359	360	100000
360	359	100000
360	361	100000
360	219	91
360	220	191
361	194	45
361	200	111
361	360	100000
361	377	51
361	362	100000
362	289	40
362	361	100000
362	363	100000
362	367	87
363	362	100000
363	364	100000
363	991	77
367	368	100000
367	374	94
367	362	87
367	366	100000
368	369	100000
368	370	31
368	300	146
368	367	100000
369	368	100000
369	370	100000
369	419	69
369	486	53
370	368	31
370	369	100000
370	371	100000
370	300	14
371	370	100000
371	372	100000
371	302	144
372	371	100000
372	373	100000
372	287	29
373	290	97
373	372	100000
373	374	100000
373	375	89
373	200	88
374	373	100000
374	375	100000
374	367	94
375	290	50
375	373	89
375	374	100000
375	376	100000
376	391	130
376	375	100000
376	200	5
376	377	100000
376	207	134
377	337	103
377	391	92
377	376	100000
377	361	51
377	378	100000
382	802	65
382	295	136
382	345	34
382	381	100000
382	383	100000
383	384	100000
383	202	27
383	203	191
383	382	100000
384	385	100000
384	296	194
384	383	100000
385	384	100000
385	386	100000
385	390	112
385	392	124
386	385	100000
386	387	100000
386	630	43
386	631	159
386	410	144
387	386	100000
387	388	100000
387	197	155
387	88	20
388	387	100000
388	4	60
388	389	100000
390	385	112
390	389	100000
390	391	100000
390	392	200
390	410	123
391	405	125
391	390	100000
391	376	130
391	392	100000
391	377	92
392	385	124
392	390	200
392	391	100000
392	393	100000
394	393	100000
394	395	100000
394	398	66
397	400	195
397	420	93
397	264	189
397	396	100000
397	398	100000
398	394	66
398	397	100000
398	399	100000
400	401	100000
400	90	58
400	397	195
400	399	100000
401	400	100000
401	402	100000
401	825	186
401	301	188
401	302	52
402	401	100000
402	803	190
402	403	100000
402	825	111
403	402	100000
403	404	100000
403	345	24
403	825	90
403	841	86
404	403	100000
404	405	100000
404	407	93
404	425	4
404	270	128
405	404	100000
405	406	100000
405	247	105
405	391	125
405	250	80
406	405	100000
406	150	58
406	407	100000
406	284	164
406	285	109
407	404	93
407	406	100000
407	408	100000
407	425	9
410	386	144
410	390	123
410	409	100000
410	411	100000
411	150	89
411	410	100000
411	412	100000
412	322	198
412	147	78
412	411	100000
412	413	100000
413	418	13
413	489	40
413	412	100000
413	414	100000
414	489	12
414	490	43
414	491	177
414	413	100000
414	415	100000
415	416	100000
415	421	5
415	422	2
415	414	100000
416	417	100000
416	341	157
416	488	85
416	348	82
416	415	100000
417	416	100000
417	418	100000
417	419	72
417	505	105
418	417	100000
418	419	100000
418	413	13
419	369	69
419	417	72
419	418	100000
419	420	100000
419	486	95
419	487	61
420	419	100000
420	421	100000
420	524	147
420	397	93
421	420	100000
421	422	100000
421	504	2
421	415	5
422	421	100000
422	423	100000
422	426	149
422	415	2
423	422	100000
423	424	100000
423	428	176
423	430	126
424	423	100000
424	488	35
424	425	100000
424	430	186
424	494	82
425	404	4
425	407	9
425	424	100000
425	426	100000
426	422	149
426	425	100000
426	427	100000
427	432	27
427	426	100000
427	428	100000
428	496	8
428	423	176
428	488	73
428	427	100000
428	429	100000
429	434	48
429	428	100000
429	430	100000
429	431	156
430	434	168
430	423	126
430	424	186
430	429	100000
430	431	100000
431	432	100000
431	443	175
431	429	156
431	430	100000
432	433	100000
432	515	93
432	456	77
432	427	27
432	431	100000
433	432	100000
433	434	100000
433	443	90
433	492	175
434	433	100000
434	435	100000
434	443	89
434	429	48
434	430	168
435	434	100000
435	436	100000
435	437	98
435	438	27
436	529	118
436	435	100000
436	437	100000
436	527	175
437	435	98
437	436	100000
437	438	100000
438	435	27
438	437	100000
438	439	100000
438	536	48
438	600	21
439	452	166
439	438	100000
439	440	100000
439	508	58
440	515	183
440	439	100000
440	601	195
440	441	100000
441	440	100000
441	442	100000
441	445	127
443	433	90
443	434	89
443	442	100000
443	492	107
443	444	100000
443	431	175
444	443	100000
444	445	100000
444	446	176
445	441	127
445	444	100000
445	446	100000
446	444	176
446	445	100000
446	447	100000
449	448	100000
449	450	100000
449	485	148
452	451	100000
452	516	134
452	453	100000
452	439	166
454	498	44
454	453	100000
454	455	100000
455	454	100000
455	456	100000
455	457	153
455	462	121
456	432	77
456	496	167
456	455	100000
456	457	100000
457	455	153
457	456	100000
457	521	121
457	458	100000
458	520	169
458	457	100000
458	459	100000
458	461	139
459	458	100000
459	460	100000
459	461	127
460	521	22
460	459	100000
460	461	100000
461	458	139
461	459	127
461	460	100000
461	462	100000
462	455	121
462	522	198
462	587	65
462	588	181
462	461	100000
462	463	100000
463	464	100000
463	467	20
463	580	92
463	462	100000
464	465	100000
464	538	55
464	539	72
464	463	100000
467	466	100000
467	468	100000
467	463	20
468	467	100000
468	469	100000
468	470	58
469	579	164
469	580	67
469	468	100000
469	470	100000
470	468	58
470	469	100000
470	471	100000
471	470	100000
471	472	100000
471	475	161
472	471	100000
472	473	100000
472	573	156
475	484	95
475	471	161
475	474	100000
475	476	100000
475	575	30
476	497	85
476	475	100000
476	477	100000
477	530	79
477	500	21
477	476	100000
477	478	100000
478	775	32
478	807	86
478	776	164
478	477	100000
478	479	100000
481	480	100000
481	482	100000
481	554	13
481	556	105
483	482	100000
483	548	108
483	484	100000
483	550	128
484	483	100000
484	485	100000
484	475	95
485	449	148
485	484	100000
485	486	100000
486	369	53
486	419	95
486	485	100000
486	487	100000
487	419	61
487	596	200
487	486	100000
487	488	100000
488	416	85
488	487	100000
488	424	35
488	489	100000
488	428	73
489	488	100000
489	602	99
489	490	100000
489	604	43
489	413	40
489	414	12
490	489	100000
490	603	58
490	491	100000
490	414	43
491	596	79
491	490	100000
491	492	100000
491	414	177
492	433	175
492	443	107
492	491	100000
492	493	100000
492	527	193
494	424	82
494	505	30
494	507	144
494	493	100000
494	495	100000
496	497	100000
496	456	167
496	428	8
496	495	100000
497	496	100000
497	498	100000
497	476	85
498	497	100000
498	499	100000
498	454	44
499	577	105
499	498	100000
499	500	100000
500	499	100000
500	501	100000
500	477	21
501	500	100000
501	502	100000
501	503	118
502	501	100000
502	503	100000
502	540	157
502	542	89
503	501	118
503	502	100000
503	504	100000
503	540	54
504	421	2
504	503	100000
504	505	100000
505	417	105
505	504	100000
505	506	100000
505	494	30
507	506	100000
507	508	100000
507	494	144
508	354	121
508	439	58
508	507	100000
508	509	100000
508	510	25
509	513	119
509	354	183
509	514	83
509	508	100000
509	510	100000
510	508	25
510	509	100000
510	511	100000
511	512	100000
511	515	111
511	510	100000
513	512	100000
513	514	100000
513	509	119
514	513	100000
514	515	100000
514	509	83
515	432	93
515	514	100000
515	516	100000
515	440	183
515	511	111
516	515	100000
516	452	134
516	517	100000
517	516	100000
517	518	100000
517	519	83
519	517	83
519	518	100000
519	520	100000
520	519	100000
520	521	100000
520	458	169
521	520	100000
521	457	121
521	522	100000
521	460	22
522	521	100000
522	523	100000
522	462	198
524	420	147
524	523	100000
524	525	100000
524	526	146
526	524	146
526	525	100000
526	527	100000
527	528	100000
527	436	175
527	492	193
527	526	100000
529	528	100000
529	530	100000
529	436	118
530	529	100000
530	531	100000
530	477	79
532	531	100000
532	533	100000
532	537	62
534	594	151
534	533	100000
534	535	100000
534	536	152
535	594	38
535	534	100000
535	536	100000
535	605	99
536	594	56
536	438	48
536	534	152
536	535	100000
536	537	100000
537	532	62
537	536	100000
537	538	100000
538	464	55
538	537	100000
538	539	100000
539	464	72
539	538	100000
539	540	100000
540	502	157
540	503	54
540	539	100000
540	541	100000
542	502	89
542	541	100000
542	543	100000
543	544	100000
543	547	46
543	542	100000
544	545	100000
544	549	16
544	543	100000
547	546	100000
547	548	100000
547	543	46
548	483	108
548	547	100000
548	549	100000
549	544	16
549	548	100000
549	550	100000
550	483	128
550	549	100000
550	551	100000
550	552	24
552	550	24
552	551	100000
552	553	100000
554	481	13
554	553	100000
554	555	100000
556	481	105
556	555	100000
556	557	100000
559	560	100000
559	597	139
559	598	163
559	558	100000
561	560	100000
561	562	100000
561	564	143
562	561	100000
562	563	100000
562	564	136
562	565	26
564	561	143
564	562	136
564	563	100000
564	565	100000
565	562	26
565	564	100000
565	566	100000
568	567	100000
568	569	100000
568	571	71
569	568	100000
569	570	100000
569	571	23
569	572	100
571	568	71
571	569	23
571	570	100000
571	572	100000
572	569	100
572	571	100000
572	573	100000
572	575	92
573	576	75
573	472	156
573	572	100000
573	574	100000
575	576	100000
575	475	30
575	572	92
575	574	100000
576	577	100000
576	573	75
576	575	100000
577	576	100000
577	578	100000
577	499	105
577	579	70
579	577	70
579	578	100000
579	580	100000
579	469	164
580	579	100000
580	469	67
580	581	100000
580	463	92
581	580	100000
581	582	100000
581	583	122
583	581	122
583	582	100000
583	584	100000
583	585	145
585	583	145
585	584	100000
585	586	100000
585	587	37
587	585	37
587	586	100000
587	588	100000
587	462	65
588	587	100000
588	589	100000
588	462	181
589	588	100000
589	590	100000
589	591	117
591	592	100000
591	593	116
591	589	117
591	590	100000
593	592	100000
593	594	100000
593	591	116
593	607	96
594	593	100000
594	595	100000
594	534	151
594	535	38
594	536	56
595	272	106
595	594	100000
595	596	100000
595	271	141
596	595	100000
596	597	100000
596	487	200
596	491	79
597	596	100000
597	598	100000
597	559	139
598	597	100000
598	599	100000
598	559	163
599	598	100000
599	600	100000
599	607	169
600	438	21
600	599	100000
600	601	100000
601	440	195
601	600	100000
601	602	100000
602	489	99
602	601	100000
602	603	100000
602	604	190
603	490	58
603	602	100000
603	604	100000
604	489	43
604	602	190
604	603	100000
604	605	100000
605	535	99
605	604	100000
605	606	100000
607	608	100000
607	593	96
607	599	169
607	606	100000
608	609	100000
608	610	25
608	612	84
608	682	166
608	607	100000
609	608	100000
609	610	100000
609	684	94
609	702	59
610	608	25
610	609	100000
610	611	100000
610	698	59
610	683	131
610	702	30
611	610	100000
611	612	100000
611	613	69
611	614	80
612	608	84
