50000	191534
41	57	111
41	42	5000000
41	43	178
42	279	60
42	8841	38
42	41	5000000
42	43	5000000
43	41	178
43	42	5000000
43	44	5000000
44	51	12
44	22	81
44	11	171
44	43	5000000
44	45	5000000
45	275	182
45	279	15
45	40	93
45	44	5000000
45	46	5000000
46	56	116
46	59	187
46	45	5000000
46	47	5000000
47	48	5000000
47	55	32
47	60	144
47	46	5000000
48	49	5000000
48	277	146
48	54	7
48	63	16
48	47	5000000
49	48	5000000
49	50	5000000
49	55	50
50	49	5000000
50	51	5000000
50	58	100
50	61	177
51	50	5000000
51	52	5000000
51	44	12
52	51	5000000
52	132	121
52	53	5000000
52	38	122
52	71	106
53	52	5000000
53	277	8
53	278	134
53	54	5000000
53	279	50
54	48	7
54	53	5000000
54	55	5000000
54	60	46
54	62	58
55	49	50
55	54	5000000
55	56	5000000
55	47	32
56	65	167
56	55	5000000
56	57	5000000
56	46	116
57	64	35
57	56	5000000
57	41	111
57	58	5000000
57	75	166
58	50	100
58	22	36
58	70	132
58	57	5000000
58	59	5000000
59	65	87
59	68	147
59	58	5000000
59	60	5000000
59	46	187
60	54	46
60	59	5000000
60	61	5000000
60	47	144
61	81	110
61	50	177
61	70	165
61	60	5000000
61	62	5000000
62	68	124
62	54	58
62	61	5000000
62	63	5000000
63	48	16
63	64	5000000
63	62	5000000
64	80	134
64	65	5000000
64	66	155
64	57	35
64	63	5000000
65	64	5000000
65	66	5000000
65	56	167
65	59	87
65	75	184
65	78	20
66	64	155
66	65	5000000
66	67	5000000
66	86	191
66	73	88
67	66	5000000
67	68	5000000
67	40	32
68	67	5000000
68	69	5000000
68	59	147
68	62	124
68	78	148
69	83	158
69	68	5000000
69	22	197
69	70	5000000
69	76	144
70	69	5000000
70	71	5000000
70	58	132
70	61	165
70	93	119
71	52	106
71	70	5000000
71	72	5000000
71	319	67
72	71	5000000
72	73	5000000
72	317	99
72	318	174
73	66	88
73	72	5000000
73	74	5000000
73	79	44
75	80	85
75	65	184
75	82	127
75	57	166
75	74	5000000
75	76	5000000
76	69	144
76	198	40
76	88	55
76	75	5000000
76	77	5000000
77	197	67
77	10	5
77	76	5000000
77	78	5000000
78	65	20
78	82	194
78	68	148
78	77	5000000
78	79	5000000
79	80	5000000
79	81	90
79	73	44
79	89	174
79	78	5000000
80	64	134
80	81	5000000
80	86	147
80	87	86
80	75	85
80	79	5000000
81	80	5000000
81	82	5000000
81	61	110
81	93	84
81	79	90
81	95	76
82	81	5000000
82	83	5000000
82	87	56
82	106	15
82	75	127
82	78	194
83	82	5000000
83	84	5000000
83	69	158
83	88	141
83	92	64
84	352	112
84	83	5000000
84	85	5000000
84	9833	110
85	84	5000000
85	853	126
85	86	5000000
85	895	159
86	80	147
86	66	191
86	85	5000000
86	87	5000000
86	89	177
86	94	68
87	80	86
87	82	56
87	99	193
87	86	5000000
87	88	5000000
87	94	77
88	96	100
88	83	141
88	387	87
88	87	5000000
88	89	5000000
88	76	55
89	97	161
89	86	177
89	88	5000000
89	90	5000000
89	79	174
89	95	76
90	400	98
90	1520	41
90	297	70
90	89	5000000
90	1642	88
90	91	5000000
91	295	26
91	297	107
91	345	137
91	90	5000000
91	92	5000000
92	96	157
92	98	166
92	83	64
92	91	5000000
92	93	5000000
93	81	84
93	70	119
93	92	5000000
93	94	5000000
94	97	81
94	86	68
94	87	77
94	108	153
94	93	5000000
94	95	5000000
95	96	5000000
95	81	76
95	101	55
95	102	151
95	89	76
95	94	5000000
96	97	5000000
96	103	151
96	88	100
96	104	103
96	92	157
96	95	5000000
97	96	5000000
97	98	5000000
97	102	188
97	89	161
97	107	47
97	94	81
98	97	5000000
98	99	5000000
98	101	67
98	104	154
98	92	166
99	98	5000000
99	100	5000000
99	3558	131
99	87	193
99	105	112
100	99	5000000
100	101	5000000
100	108	7
100	109	199
101	112	197
101	98	67
101	2339	66
101	100	5000000
101	102	5000000
101	95	55
102	97	188
102	113	65
102	101	5000000
102	103	5000000
102	95	151
102	111	17
103	96	151
103	115	116
103	102	5000000
103	104	5000000
103	124	107
104	96	103
104	98	154
104	115	199
104	103	5000000
104	120	74
104	105	5000000
105	99	112
105	9062	121
105	104	5000000
105	106	5000000
106	82	15
106	105	5000000
106	107	5000000
107	97	47
107	113	160
107	346	154
107	106	5000000
107	108	5000000
108	100	7
108	107	5000000
108	109	5000000
108	94	153
108	110	156
109	100	199
109	118	62
109	108	5000000
109	110	5000000
110	346	137
110	108	156
110	109	5000000
110	111	5000000
111	112	5000000
111	102	17
111	119	185
111	122	141
111	110	5000000
112	113	5000000
112	2339	11
112	101	197
112	111	5000000
113	112	5000000
113	114	5000000
113	102	65
113	121	150
113	107	160
115	128	103
115	114	5000000
115	116	5000000
115	103	116
115	104	199
115	120	45
115	123	103
116	115	5000000
116	133	52
116	117	5000000
116	118	87
117	116	5000000
117	9062	141
117	118	5000000
118	116	87
118	117	5000000
118	119	5000000
118	109	62
119	118	5000000
119	120	5000000
119	125	79
119	111	185
120	115	45
120	2339	117
120	119	5000000
120	104	74
120	121	5000000
121	113	150
121	120	5000000
121	122	5000000
121	126	200
122	121	5000000
122	123	5000000
122	125	85
122	111	141
122	127	47
123	115	103
123	136	29
123	122	5000000
123	124	5000000
124	103	107
124	347	112
124	123	5000000
124	125	5000000
125	128	139
125	129	124
125	119	79
125	122	85
125	124	5000000
125	126	5000000
126	130	133
126	121	200
126	125	5000000
126	127	5000000
127	128	5000000
127	129	6
127	134	70
127	122	47
127	126	5000000
128	129	5000000
128	115	103
128	138	97
128	125	139
128	127	5000000
129	128	5000000
129	130	5000000
129	137	115
129	125	124
129	127	6
130	129	5000000
130	131	5000000
130	134	43
130	126	133
132	131	5000000
132	52	121
132	133	5000000
132	151	115
132	152	160
133	116	52
133	132	5000000
133	134	5000000
134	130	43
134	133	5000000
134	135	5000000
134	137	8
134	142	43
134	127	70
135	8946	61
135	134	5000000
135	136	5000000
135	284	136
136	135	5000000
136	137	5000000
136	123	29
136	347	159
137	129	115
137	145	41
137	134	8
137	136	5000000
137	138	5000000
138	128	97
138	144	175
138	8855	68
138	137	5000000
138	139	5000000
139	2342	190
139	138	5000000
139	140	5000000
139	8862	82
140	8855	100
140	139	5000000
140	141	5000000
141	325	39
141	140	5000000
141	142	5000000
141	143	85
142	145	40
142	134	43
142	141	5000000
142	143	5000000
143	144	5000000
143	145	48
143	141	85
143	142	5000000
144	177	2
144	145	5000000
144	138	175
144	8862	12
144	143	5000000
145	144	5000000
145	146	5000000
145	137	41
145	142	40
145	143	48
146	145	5000000
146	147	5000000
146	148	136
146	149	74
147	146	5000000
147	148	5000000
147	150	147
147	412	113
148	146	136
148	147	5000000
148	324	87
148	149	5000000
148	278	196
149	161	81
149	146	74
149	148	5000000
149	150	5000000
150	147	147
150	149	5000000
150	406	99
150	151	5000000
150	411	131
151	132	115
151	150	5000000
151	152	5000000
151	153	54
151	156	77
152	132	160
152	151	5000000
152	153	5000000
152	154	181
153	8945	198
153	151	54
153	152	5000000
153	154	5000000
154	152	181
154	153	5000000
154	155	5000000
155	166	93
155	154	5000000
155	156	5000000
155	157	169
156	4323	36
156	278	68
156	151	77
156	155	5000000
156	157	5000000
157	162	126
157	170	95
157	155	169
157	156	5000000
157	158	5000000
158	160	81
158	280	181
158	157	5000000
158	159	5000000
159	160	5000000
159	280	105
159	282	8
159	158	5000000
160	161	5000000
160	158	81
160	159	5000000
161	160	5000000
161	162	5000000
161	149	81
161	328	13
161	175	128
162	161	5000000
162	163	5000000
162	157	126
163	162	5000000
163	180	136
163	164	5000000
163	165	123
164	163	5000000
164	180	68
164	165	5000000
164	327	115
165	163	123
165	164	5000000
165	166	5000000
165	171	35
166	165	5000000
166	167	5000000
166	155	93
166	332	185
167	166	5000000
167	168	5000000
167	169	42
167	172	51
168	167	5000000
168	281	63
168	169	5000000
168	286	109
169	167	42
169	168	5000000
169	170	5000000
170	4137	135
170	169	5000000
170	171	5000000
170	157	95
171	165	35
171	170	5000000
171	4139	6
171	172	5000000
172	176	51
172	292	95
172	167	51
172	171	5000000
172	173	5000000
173	176	163
173	172	5000000
173	174	5000000
173	175	130
175	176	5000000
175	161	128
175	178	151
175	173	130
175	174	5000000
176	177	5000000
176	178	140
176	172	51
176	173	163
176	175	5000000
177	144	2
177	176	5000000
177	178	5000000
178	176	140
178	177	5000000
178	179	5000000
178	181	29
178	175	151
179	178	5000000
179	180	5000000
179	184	38
179	185	174
180	163	136
180	179	5000000
180	164	68
180	181	5000000
181	178	29
181	180	5000000
181	182	5000000
181	183	109
183	291	141
183	181	109
183	182	5000000
183	184	5000000
183	185	59
184	179	38
184	183	5000000
184	185	5000000
185	179	174
185	183	59
185	184	5000000
185	186	5000000
186	185	5000000
186	187	5000000
186	188	197
187	336	110
187	186	5000000
187	188	5000000
187	333	108
188	289	20
188	194	137
188	186	197
188	187	5000000
188	189	5000000
189	193	172
189	188	5000000
189	190	5000000
189	191	171
190	5297	75
190	189	5000000
190	5294	54
190	191	5000000
191	192	5000000
191	4454	40
191	4444	184
191	189	171
191	190	5000000
192	193	5000000
192	196	159
192	10687	83
192	191	5000000
193	192	5000000
193	194	5000000
193	189	172
193	9967	162
194	193	5000000
194	195	5000000
194	361	170
194	188	137
195	338	123
195	194	5000000
195	196	5000000
196	192	159
196	10400	13
196	195	5000000
196	197	5000000
197	387	156
197	196	5000000
197	198	5000000
197	77	67
198	197	5000000
198	199	5000000
198	76	40
198	10925	183
199	198	5000000
199	200	5000000
199	205	56
199	206	41
200	373	138
200	199	5000000
200	376	108
200	361	199
200	201	5000000
201	213	44
201	200	5000000
201	202	5000000
201	203	108
201	204	58
202	208	146
202	201	5000000
202	203	5000000
202	383	118
203	201	108
203	202	5000000
203	204	5000000
203	383	89
204	210	37
204	212	88
204	201	58
204	203	5000000
204	205	5000000
205	199	56
205	204	5000000
205	206	5000000
206	210	65
206	199	41
206	205	5000000
206	207	5000000
207	208	5000000
207	1203	164
207	376	73
207	206	5000000
208	209	5000000
208	213	5
208	214	54
208	202	146
208	207	5000000
209	288	36
209	208	5000000
209	290	164
209	210	5000000
209	287	158
210	209	5000000
210	211	5000000
210	215	91
210	204	37
210	206	65
211	210	5000000
211	1203	38
211	212	5000000
211	220	8
211	223	6
212	211	5000000
212	213	5000000
212	215	199
212	204	88
212	221	173
213	208	5
213	212	5000000
213	214	5000000
213	201	44
213	222	148
214	208	54
214	213	5000000
214	215	5000000
214	299	124
214	222	164
215	210	91
215	226	95
215	212	199
215	214	5000000
215	216	5000000
215	223	105
216	225	84
216	227	25
216	215	5000000
216	217	5000000
216	10893	24
217	224	48
217	216	5000000
217	218	5000000
217	219	149
218	224	200
218	230	97
218	217	5000000
218	219	5000000
218	220	192
219	360	177
219	217	149
219	218	5000000
219	220	5000000
220	211	8
220	231	155
220	360	187
220	218	192
220	219	5000000
220	221	5000000
221	226	10
221	243	89
221	212	173
221	220	5000000
221	222	5000000
222	213	148
222	214	164
222	221	5000000
222	223	5000000
223	224	5000000
223	211	6
223	229	150
223	215	105
223	231	117
223	222	5000000
224	225	5000000
224	227	110
224	217	48
224	218	200
224	234	186
224	223	5000000
225	224	5000000
225	226	5000000
225	228	122
225	216	84
225	233	142
226	225	5000000
226	227	5000000
226	229	18
226	215	95
226	221	10
226	350	150
227	224	110
227	226	5000000
227	228	5000000
227	216	25
227	233	121
227	236	105
228	225	122
228	227	5000000
228	229	5000000
228	232	191
228	235	158
229	226	18
229	228	5000000
229	230	5000000
229	238	126
229	223	150
230	229	5000000
230	231	5000000
230	218	97
230	234	199
230	237	102
231	230	5000000
231	232	5000000
231	220	155
231	238	64
231	223	117
232	228	191
232	1380	153
232	231	5000000
232	233	5000000
232	1355	23
233	240	1
233	225	142
233	227	121
233	232	5000000
233	234	5000000
233	235	5
234	224	186
234	230	199
234	233	5000000
234	235	5000000
234	236	109
234	239	167
235	228	158
235	244	26
235	233	5
235	234	5000000
235	236	5000000
236	240	158
236	227	105
236	234	109
236	235	5000000
236	237	5000000
237	230	102
237	343	189
237	236	5000000
237	238	5000000
237	239	130
238	229	126
238	231	64
238	237	5000000
238	239	5000000
239	240	5000000
239	245	188
239	264	167
239	234	167
239	237	130
239	238	5000000
240	241	5000000
240	244	129
240	245	112
240	233	1
240	236	158
240	239	5000000
241	240	5000000
241	242	5000000
241	243	134
241	296	124
242	241	5000000
242	243	5000000
242	356	45
242	350	35
243	241	134
243	242	5000000
243	244	5000000
243	299	169
243	221	89
243	350	50
244	240	129
244	243	5000000
244	357	30
244	245	5000000
244	246	76
244	235	26
245	240	112
245	244	5000000
245	246	5000000
245	239	188
246	244	76
246	245	5000000
246	359	103
246	247	5000000
247	259	140
247	405	8
247	246	5000000
247	248	5000000
247	249	10
248	357	186
248	358	128
248	247	5000000
248	249	5000000
249	247	10
249	248	5000000
249	250	5000000
249	251	97
250	4211	55
250	405	169
250	263	86
250	249	5000000
250	251	5000000
251	258	176
251	263	67
251	249	97
251	250	5000000
251	252	5000000
252	256	163
252	251	5000000
252	253	5000000
252	254	42
253	294	12
253	10841	184
253	252	5000000
253	254	5000000
254	10755	59
254	10757	184
254	252	42
254	253	5000000
254	255	5000000
255	256	5000000
255	257	68
255	260	192
255	254	5000000
256	257	5000000
256	293	190
256	341	99
256	252	163
256	255	5000000
257	256	5000000
257	10721	69
257	258	5000000
257	297	119
257	255	68
258	257	5000000
258	259	5000000
258	265	130
258	251	176
259	258	5000000
259	260	5000000
259	247	140
259	1371	101
260	259	5000000
260	340	104
260	261	5000000
260	255	192
261	260	5000000
261	262	5000000
261	344	159
263	4245	183
263	262	5000000
263	264	5000000
263	250	86
263	251	67
264	4374	188
264	263	5000000
264	265	5000000
264	397	83
264	239	167
265	258	130
265	264	5000000
265	266	5000000
265	1371	96
266	18	179
266	265	5000000
266	267	5000000
266	303	13
267	321	165
267	306	6
267	266	5000000
267	268	5000000
267	269	187
268	321	30
268	1410	23
268	267	5000000
268	269	5000000
269	321	50
269	1400	131
269	267	187
269	268	5000000
269	270	5000000
270	272	181
270	1666	10
270	404	5
270	269	5000000
270	271	5000000
271	272	5000000
271	595	185
271	10476	69
271	270	5000000
272	273	5000000
272	595	36
272	10109	91
272	270	181
272	271	5000000
273	3872	143
273	272	5000000
273	274	5000000
273	4	189
273	3861	46
273	3862	14
274	273	5000000
274	275	5000000
274	4	41
274	309	3
274	3862	147
275	274	5000000
275	276	5000000
275	284	136
275	45	182
276	275	5000000
276	277	5000000
276	313	115
277	48	146
277	276	5000000
277	53	8
277	326	32
277	278	5000000
278	148	196
278	53	134
278	277	5000000
278	279	5000000
278	156	68
279	53	50
279	278	5000000
279	280	5000000
279	42	60
279	45	15
280	279	5000000
280	281	5000000
280	158	181
280	159	105
281	168	63
281	280	5000000
281	282	5000000
282	281	5000000
282	283	5000000
282	159	8
283	282	5000000
283	284	5000000
283	285	179
284	275	136
284	406	79
284	135	136
284	283	5000000
284	285	5000000
285	406	149
285	283	179
285	284	5000000
285	286	5000000
286	292	81
286	168	109
286	285	5000000
286	287	5000000
287	288	5000000
287	209	158
287	290	126
287	372	88
287	286	5000000
288	209	36
288	289	5000000
288	298	22
288	302	54
288	287	5000000
289	288	5000000
289	290	5000000
289	291	11
289	362	84
289	188	20
290	209	164
290	289	5000000
290	291	5000000
290	373	92
290	375	13
290	287	126
291	289	11
291	290	5000000
291	292	5000000
291	183	141
292	291	5000000
292	293	5000000
292	172	95
292	286	81
293	256	190
293	10721	65
293	292	5000000
293	294	5000000
293	297	171
294	293	5000000
294	295	5000000
294	10841	184
294	253	12
295	294	5000000
295	296	5000000
295	298	80
295	91	26
295	382	181
296	384	6
296	241	124
296	295	5000000
296	297	5000000
297	257	119
297	293	171
297	296	5000000
297	90	70
297	298	5000000
297	91	107
298	288	22
298	803	124
298	295	80
298	297	5000000
298	299	5000000
299	243	169
299	214	124
299	298	5000000
299	300	5000000
300	368	49
300	370	12
300	299	5000000
300	301	5000000
300	302	27
301	401	188
301	1075	8
301	300	5000000
301	302	5000000
302	288	54
302	401	73
302	371	105
302	300	27
302	301	5000000
302	303	5000000
303	304	5000000
303	39	194
303	24	29
303	266	13
303	302	5000000
304	7600	176
304	305	5000000
304	4027	146
304	303	5000000
305	304	5000000
305	306	5000000
305	6	84
306	305	5000000
306	307	5000000
306	10470	89
306	1401	7
306	267	6
307	4114	179
307	306	5000000
307	4579	179
307	308	5000000
307	4479	192
308	307	5000000
308	309	5000000
308	10614	179
309	274	3
309	3	94
309	308	5000000
309	6	59
309	310	5000000
310	309	5000000
310	6	113
310	311	5000000
310	15	167
311	10464	30
311	310	5000000
311	312	5000000
312	20	3
312	311	5000000
312	313	5000000
312	26	15
312	15	146
313	36	198
313	276	115
313	37	4
313	312	5000000
313	314	5000000
314	313	5000000
314	315	5000000
314	316	20
314	29	100
316	314	20
316	315	5000000
316	317	5000000
317	39	44
317	4055	42
317	72	99
317	4041	86
317	316	5000000
317	318	5000000
318	72	174
318	317	5000000
318	319	5000000
319	320	5000000
319	4052	186
319	71	67
319	318	5000000
321	320	5000000
321	322	5000000
321	267	165
321	268	30
321	269	50
322	321	5000000
322	323	5000000
322	324	77
322	412	107
324	322	77
324	323	5000000
324	148	87
324	325	5000000
325	324	5000000
325	326	5000000
325	8951	170
325	141	39
326	277	32
326	325	5000000
326	327	5000000
327	164	115
327	326	5000000
327	328	5000000
327	329	148
327	4477	70
328	161	13
328	8933	58
328	327	5000000
328	329	5000000
328	4478	153
329	4144	76
329	327	148
329	328	5000000
329	330	5000000
331	8775	148
331	330	5000000
331	332	5000000
332	166	185
332	331	5000000
332	333	5000000
333	187	108
333	332	5000000
333	334	5000000
333	335	165
334	4149	129
334	4139	33
334	333	5000000
334	335	5000000
335	336	5000000
335	333	165
335	334	5000000
336	337	5000000
336	187	110
336	335	5000000
337	336	5000000
337	338	5000000
337	339	69
337	377	158
338	337	5000000
338	195	123
338	339	5000000
338	9407	66
339	337	69
339	338	5000000
339	340	5000000
340	339	5000000
340	260	104
340	341	5000000
340	348	66
341	256	99
341	416	51
341	340	5000000
341	342	5000000
343	342	5000000
343	344	5000000
343	237	189
344	261	159
344	343	5000000
344	345	5000000
345	403	115
345	344	5000000
345	346	5000000
345	91	137
345	382	181
346	345	5000000
346	107	154
346	347	5000000
346	110	137
347	136	159
347	346	5000000
347	124	112
347	348	5000000
348	416	92
348	340	66
348	347	5000000
348	349	5000000
350	226	150
350	242	35
350	243	50
350	349	5000000
350	351	5000000
352	353	5000000
352	84	112
352	351	5000000
353	352	5000000
353	354	5000000
353	355	166
353	7831	157
354	353	5000000
354	355	5000000
354	508	139
354	509	189
355	353	166
355	354	5000000
355	356	5000000
356	242	45
356	355	5000000
356	357	5000000
357	244	30
357	356	5000000
357	358	5000000
357	359	111
357	248	186
358	357	5000000
358	359	5000000
358	248	128
359	357	111
359	246	103
359	358	5000000
359	360	5000000
360	1203	52
360	359	5000000
360	361	5000000
360	219	177
360	220	187
361	194	170
361	200	199
361	360	5000000
361	377	162
361	362	5000000
362	289	84
362	361	5000000
362	363	5000000
362	367	11
363	4116	192
363	362	5000000
363	364	5000000
363	991	6
364	1009	166
364	1001	143
364	363	5000000
364	8892	187
364	365	5000000
365	9332	130
365	10361	67
365	364	5000000
365	5117	103
365	366	5000000
366	4177	115
366	4109	195
366	365	5000000
366	367	5000000
367	368	5000000
367	374	142
367	362	11
367	366	5000000
368	369	5000000
368	370	20
368	300	49
368	367	5000000
369	368	5000000
369	370	5000000
369	419	41
369	486	143
370	368	20
370	369	5000000
370	371	5000000
370	300	12
371	370	5000000
371	372	5000000
371	302	105
372	371	5000000
372	373	5000000
372	287	88
373	290	92
373	372	5000000
373	374	5000000
373	375	92
373	200	138
374	373	5000000
374	375	5000000
374	367	142
375	290	13
375	373	92
375	374	5000000
375	376	5000000
376	391	148
376	375	5000000
376	200	108
376	377	5000000
376	207	73
377	337	158
377	391	146
377	376	5000000
377	361	162
377	378	5000000
378	4499	152
378	10425	77
378	377	5000000
378	379	5000000
380	1539	49
380	4585	107
380	379	5000000
380	381	5000000
380	1534	124
380	1550	91
381	1364	89
381	380	5000000
381	10141	22
381	1550	195
381	382	5000000
382	802	173
382	295	181
382	345	181
382	381	5000000
382	383	5000000
383	384	5000000
383	202	118
383	203	89
383	382	5000000
384	385	5000000
384	296	6
384	383	5000000
385	384	5000000
385	386	5000000
385	390	138
385	392	53
386	385	5000000
386	387	5000000
386	630	164
386	631	150
386	410	185
387	386	5000000
387	388	5000000
387	197	156
387	88	87
388	387	5000000
388	4	107
388	4005	86
388	389	5000000
388	4006	79
389	3872	71
389	3939	64
389	388	5000000
389	390	5000000
390	385	138
390	2161	126
390	389	5000000
390	391	5000000
390	392	107
390	410	187
391	405	101
391	390	5000000
391	376	148
391	392	5000000
391	377	146
392	385	53
392	390	107
392	391	5000000
392	393	5000000
392	1327	184
393	1488	10
393	1699	107
393	1095	187
393	392	5000000
393	394	5000000
394	1488	178
394	393	5000000
394	395	5000000
394	1469	8
394	398	175
395	6485	33
395	6489	87
395	394	5000000
395	396	5000000
396	6484	44
396	395	5000000
396	6700	6
396	397	5000000
397	400	32
397	420	80
397	264	83
397	396	5000000
397	398	5000000
398	394	175
398	10346	122
398	1468	21
398	397	5000000
398	399	5000000
399	1472	49
399	400	5000000
399	10810	189
399	1467	57
399	398	5000000
400	401	5000000
400	90	98
400	1642	64
400	397	32
400	399	5000000
401	400	5000000
401	402	5000000
401	825	132
401	301	188
401	302	73
402	401	5000000
402	803	85
402	403	5000000
402	825	13
403	402	5000000
403	404	5000000
403	345	115
403	825	170
403	841	36
403	1020	50
404	403	5000000
404	405	5000000
404	1398	109
404	407	113
404	425	156
404	270	5
405	404	5000000
405	406	5000000
405	247	8
405	391	101
405	250	169
406	405	5000000
406	150	99
406	407	5000000
406	284	79
406	285	149
407	404	113
407	406	5000000
407	408	5000000
407	425	178
408	407	5000000
408	409	5000000
408	1386	33
409	1667	79
409	1592	141
409	408	5000000
409	410	5000000
410	386	185
410	2164	62
410	390	187
410	1769	70
410	409	5000000
410	411	5000000
411	8946	48
411	8949	31
411	150	131
411	410	5000000
411	412	5000000
412	322	107
412	147	113
412	411	5000000
412	413	5000000
412	10926	72
413	418	85
413	489	140
413	412	5000000
413	414	5000000
414	489	198
414	490	101
414	491	46
414	413	5000000
414	415	5000000
415	416	5000000
415	421	100
415	422	175
415	414	5000000
416	417	5000000
416	341	51
416	488	161
416	348	92
416	415	5000000
417	416	5000000
417	418	5000000
417	419	6
417	505	78
418	417	5000000
418	419	5000000
418	10837	120
418	413	85
419	369	41
419	417	6
419	418	5000000
419	420	5000000
419	486	138
419	487	171
420	419	5000000
420	421	5000000
420	524	129
420	397	80
421	420	5000000
421	422	5000000
421	504	46
421	415	100
422	421	5000000
422	423	5000000
422	426	25
422	415	175
423	422	5000000
423	424	5000000
423	428	172
423	430	110
424	423	5000000
424	488	60
424	425	5000000
424	430	177
424	494	200
425	404	156
425	1396	43
425	407	178
425	424	5000000
425	426	5000000
426	422	25
426	425	5000000
426	427	5000000
427	432	30
427	426	5000000
427	428	5000000
428	496	74
428	423	172
428	488	191
428	427	5000000
428	429	5000000
429	434	6
429	428	5000000
429	430	5000000
429	431	10
430	434	186
430	423	110
430	424	177
430	429	5000000
430	431	5000000
431	432	5000000
431	10838	165
431	443	80
431	429	10
431	430	5000000
432	433	5000000
432	515	178
432	456	31
432	427	30
432	431	5000000
433	432	5000000
433	434	5000000
433	10725	168
433	443	10
433	492	143
434	433	5000000
434	435	5000000
434	443	102
434	429	6
434	430	186
435	434	5000000
435	436	5000000
435	437	35
435	438	193
436	529	102
436	435	5000000
436	437	5000000
436	527	153
437	435	35
437	436	5000000
437	438	5000000
438	435	193
438	437	5000000
438	439	5000000
438	536	94
438	600	85
439	452	72
439	438	5000000
439	440	5000000
439	508	60
440	515	147
440	439	5000000
440	601	162
440	441	5000000
441	4582	42
441	440	5000000
441	442	5000000
441	445	163
443	433	10
443	434	102
443	442	5000000
443	492	176
443	444	5000000
443	431	80
444	10283	138
444	443	5000000
444	445	5000000
444	446	35
445	10263	45
445	441	163
445	444	5000000
445	446	5000000
446	444	35
446	445	5000000
446	447	5000000
447	448	5000000
447	446	5000000
447	3791	36
448	449	5000000
448	3862	167
448	4285	135
448	447	5000000
449	448	5000000
449	450	5000000
449	485	128
449	4587	139
450	449	5000000
450	451	5000000
450	6792	165
450	6748	62
452	451	5000000
452	516	197
452	453	5000000
452	439	72
453	452	5000000
453	454	5000000
453	8265	139
454	498	160
454	453	5000000
454	455	5000000
454	7530	166
455	454	5000000
455	456	5000000
455	457	122
455	462	9
456	432	31
456	496	107
456	455	5000000
456	457	5000000
457	455	122
457	456	5000000
457	521	51
457	458	5000000
458	520	78
458	457	5000000
458	459	5000000
458	461	96
459	458	5000000
459	460	5000000
459	461	54
460	521	150
460	459	5000000
460	461	5000000
461	458	96
461	459	54
461	460	5000000
461	462	5000000
462	455	9
462	522	34
462	587	135
462	588	34
462	461	5000000
462	463	5000000
463	464	5000000
463	467	102
463	580	45
463	462	5000000
464	465	5000000
464	538	35
464	539	177
464	463	5000000
465	464	5000000
465	466	5000000
465	8788	129
465	7912	46
467	466	5000000
467	468	5000000
467	463	102
468	7936	34
468	467	5000000
468	469	5000000
468	470	155
469	579	137
469	580	109
469	468	5000000
469	470	5000000
470	468	155
470	469	5000000
470	471	5000000
471	470	5000000
471	472	5000000
471	475	54
472	471	5000000
472	473	5000000
472	573	113
473	472	5000000
473	474	5000000
473	2491	25
473	3499	40
473	1580	129
474	473	5000000
474	2491	165
474	475	5000000
474	3500	52
475	484	140
475	471	54
475	474	5000000
475	476	5000000
475	575	177
476	497	67
476	4645	28
476	475	5000000
476	477	5000000
477	530	178
