1000	3540
509	104379	514
510	104164	508
511	4407	515
512	104407	511
513	104498	509
514	104296	515
515	4296	432
516	104296	515
517	204296	516
518	304296	517
519	204379	517
520	204247	521
521	104247	457
522	104445	462
523	103864	524
524	3864	420
525	103864	524
526	4010	524
527	4656	492
528	104656	527
529	4949	436
530	104949	529
531	204949	530
532	204404	537
533	204494	534
534	104494	536
535	104436	594
536	104342	438
537	204342	536
538	303900	464
539	303773	540
540	203773	503
541	303773	540
542	204019	502
543	304019	542
544	404019	543
545	504019	544
546	404065	547
547	304065	543
548	304247	483
549	404035	544
550	304267	483
551	404267	550
552	304291	550
553	404291	552
554	1000000	-1
555	1000000	-1
556	1000000	-1
557	1000000	-1
558	204602	559
559	104602	597
560	204602	559
561	1000000	-1
562	1000000	-1
563	1000000	-1
564	1000000	-1
565	1000000	-1
566	1000000	-1
567	304360	568
568	204360	571
569	204266	572
570	304266	569
571	204289	569
572	204166	575
573	304149	576
574	304074	575
575	204074	475
576	304074	575
577	204640	579
578	304570	579
579	204570	469
580	204339	463
581	104616	583
582	204494	583
583	104494	585
584	204349	585
585	104349	587
586	204312	587
587	104312	462
588	104428	462
589	203989	591
590	303872	591
591	203872	593
592	303756	593
593	203756	607
594	104398	536
595	100193	272
596	4463	487
597	104463	596
598	104765	559
599	203829	607
600	104315	438
601	4674	440
602	4830	489
603	4820	490
604	4774	489
605	104535	535
606	204535	605
607	203660	608
608	103660	610
609	103724	702
610	103635	698
611	104020	613
612	103744	608
613	103951	684
614	104100	611
615	203730	616
616	103730	808
617	203730	616
618	104094	659
619	103840	683
620	104310	622
621	203980	660
622	104113	659
623	203782	625
624	103796	831
625	203682	626
626	103682	685
627	201782	629
628	104495	620
629	201740	630
630	101740	386
631	101856	386
632	201856	631
633	203859	634
634	103859	626
635	103794	683
636	202034	639
637	201876	629
638	201978	627
639	201965	637
640	202460	673
641	202166	672
642	202396	649
643	202464	650
644	202447	664
645	103989	634
646	103820	635
647	202026	687
648	302026	647
649	202352	651
650	202320	656
651	202247	655
652	202278	670
653	202021	639
654	202285	641
655	202245	676
656	202205	676
657	202637	643
658	202125	691
659	103938	635
660	203811	704
661	203656	662
662	103656	685
663	203656	662
664	202386	673
665	202543	644
666	202518	673
667	202028	653
668	201834	629
669	201839	629
670	202209	667
671	202338	654
672	202076	636
673	202355	641
674	202394	671
675	203696	690
676	202103	691
677	202735	657
678	202050	647
679	302050	678
680	202740	677
681	103944	646
682	103826	608
683	103766	610
684	103818	609
685	103566	879
686	101906	630
687	201906	686
688	202151	667
689	302151	688
690	203586	697
691	202017	692
692	102017	686
693	202017	692
694	202422	664
695	104561	628
696	103958	682
697	203576	698
698	103576	808
699	103553	808
700	103610	698
701	203610	700
702	103665	610
703	103994	613
704	203702	661
705	203684	661
706	201908	707
707	101908	631
708	103879	777
709	103646	780
710	103598	921
711	203598	710
712	103640	714
713	103838	922
714	103630	921
715	103836	712
716	105373	720
717	205373	716
718	205328	723
719	205299	720
720	105299	724
721	205295	723
722	305211	723
723	205211	724
724	105211	727
725	104127	729
726	204127	725
727	105035	730
728	105019	975
729	103980	735
730	104840	975
731	104270	736
732	105327	720
733	104316	731
734	105409	988
735	103978	755
736	104259	930
737	104967	730
738	104364	929
739	104082	735
740	104135	746
741	203990	742
742	103990	755
743	104155	931
744	104264	927
745	104387	974
746	104070	941
747	104234	749
748	104099	739
749	104052	943
750	204052	749
751	104656	973
752	204063	750
753	104111	742
754	104347	929
755	103811	761
756	104161	746
757	204161	756
758	104251	760
759	104555	940
760	104056	774
761	103759	765
762	203759	761
763	303701	764
764	203701	765
765	103701	810
766	104178	748
767	104208	756
768	204208	767
769	203887	762
770	104077	805
771	204077	770
772	104269	770
773	104396	758
774	104017	938
775	103813	478
776	103945	478
777	103863	790
778	103301	804
779	203301	778
780	103486	778
781	203486	780
782	104330	758
783	203520	781
784	103596	801
785	203596	784
786	103731	784
787	103775	791
788	103918	790
789	103731	709
790	103792	797
791	103608	795
792	103557	814
793	104380	782
794	103738	792
795	103485	801
796	103753	699
797	103763	700
798	103714	807
799	103503	958
800	103802	798
801	103416	802
802	3416	382
803	3299	298
804	103299	803
805	104044	829
806	104413	979
807	103695	809
808	103538	828
809	103604	818
810	103550	801
811	103783	616
812	103717	810
813	103852	942
814	103431	824
815	103624	837
816	103504	840
817	203504	816
818	103580	816
819	103869	832
820	103609	810
821	103919	823
822	203726	823
823	103726	812
824	103392	825
825	3392	401
826	103392	825
827	203384	828
828	103384	804
829	103952	838
830	103698	816
831	103656	842
832	103806	834
833	103720	936
834	103706	937
835	103950	838
836	203543	837
837	103543	814
838	103822	858
839	103882	852
840	103459	841
841	3459	803
842	103459	841
843	103665	869
844	103406	804
845	103871	855
846	103774	843
847	103494	826
848	203494	847
849	103807	851
850	103936	959
851	103783	846
852	103753	856
853	102104	85
854	202104	853
855	103793	951
856	103714	883
857	103928	882
858	103715	951
859	103528	847
860	104004	862
861	104024	971
862	103808	852
863	203645	711
864	103870	950
865	103881	886
866	103666	837
867	103928	864
868	103534	859
869	103479	828
870	104005	865
871	204005	870
872	104010	857
873	203978	874
874	103978	867
875	103738	815
876	104119	860
877	103787	856
878	103698	859
879	103488	842
880	104189	876
881	103733	883
882	103766	952
883	103668	952
884	104107	870
885	203870	886
886	103870	945
887	104076	894
888	103822	875
889	104235	887
890	203894	891
891	103894	875
892	203865	946
893	103960	867
894	103995	874
895	102201	85
896	202201	895
897	204019	885
898	304019	897
899	1000000	-1
900	204049	901
901	104049	893
902	204049	901
903	202182	854
904	302182	903
905	202274	903
906	302274	905
907	203799	908
908	103799	955
909	103718	954
910	203718	909
911	1000000	-1
912	1000000	-1
913	1000000	-1
914	1000000	-1
915	1000000	-1
916	1000000	-1
917	1000000	-1
918	203550	919
919	103550	920
920	3550	802
921	103550	920
922	103701	714
923	203701	922
924	304197	925
925	204197	928
926	204205	927
927	104205	972
928	204178	929
929	104178	743
930	104255	743
931	104138	725
932	203818	933
933	103818	953
934	103710	960
935	203573	936
936	103573	795
937	103627	791
938	103917	794
939	103757	937
940	104443	782
941	103978	813
942	103799	823
943	103925	813
944	103994	886
945	103835	866
946	203835	945
947	203965	948
948	103965	888
949	203835	950
950	103835	855
951	103640	820
952	103567	840
953	103640	840
954	103694	957
955	103762	909
956	103776	954
957	103658	966
958	103441	778
959	103896	962
960	103515	799
961	103942	849
962	103891	862
963	104106	860
964	104133	961
965	104153	963
966	103581	868
967	203581	966
968	103699	957
969	103851	846
970	103881	851
971	103945	961
972	104108	760
973	104575	745
974	104226	972
975	104836	751
976	203698	817
977	204094	984
978	203752	976
979	104349	767
980	204349	979
981	104449	806
982	204449	981
983	304086	984
984	204086	769
985	205358	986
986	105358	720
987	205358	986
988	105395	732
989	104276	766
990	104087	941
991	102413	363
992	3603	802
993	102441	991
994	104106	894
995	204106	994
996	1000000	-1
997	1000000	-1
998	1000000	-1
999	1000000	-1
